address,categories,category_ids,city,description,distance,foursquare_id,hours,id,instagram_url,is_nightlife,last_fsq_refresh,lat,lng,location,name,place_id,popularity,price_level,rating,social_media,state,summary,tips,types,website
"3451 W 6th St, Los Angeles, CA 90020, USA","Pub, South American Restaurant","13018, 13343",Los Angeles,,0,53210fed498e6416b2cc7a2b,"{'tuesday': '11:30\u202fAM\u2009–\u20091:00\u202fAM', 'monday': '11:30\u202fAM\u2009–\u20091:00\u202fAM', 'sunday': '11:30\u202fAM\u2009–\u20091:00\u202fAM', 'friday': '11:30\u202fAM\u2009–\u20092:00\u202fAM', 'saturday': '11:30\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '11:30\u202fAM\u2009–\u20091:00\u202fAM', 'thursday': '11:30\u202fAM\u2009–\u20092:00\u202fAM'}",ChIJ17qBO33HwoARmLBk4_VBO-0,https://www.instagram.com/escalaktown,False,,34.0637139,-118.2968083,"{'lat': 34.0637139, 'lng': -118.2968083}",Escala K-town,ChIJ17qBO33HwoARmLBk4_VBO-0,,2,4.3,{},CA,Contemporary bar & grill with colorful decor serving Latin dishes plus craft beers on tap.,"Delicious and affordable Colombian cuisine.  The empanadas are absolutely to die for!!!  Delicious!  Great atmosphere and vibe in the restaurant as well, very good for groups., Must try the La Madrina. As gorgeous as it is tasty: Pisco Portón, passion fruit, mora shrub, lemon, vanilla, egg white and Angostura bitters., The happy hour is the best thing here! The street corn, and the loaded yucca fries, very highly recommended! If AL is working here serving, the only black guy here, lol. You want him as your server.","bar, restaurant, food, point_of_interest, establishment",http://www.escalaktown.com/
"4330 W Century Blvd, Inglewood, CA 90304, USA",Travel and Transportation,19000,Los Angeles,,1828,53440c21498e81570691e152,,ChIJ1f0YzPa2woARFZIK2SQ5j8g,,False,2025-05-11 23:54:51.594059+00:00,33.9452962,-118.3517064,"{'lat': 33.9452962, 'lng': -118.3517064}",Cocktails Dai Ichi Club,ChIJ1f0YzPa2woARFZIK2SQ5j8g,,,,{},CA,A Travel and Transportation in downtown LA.,,"bar, point_of_interest, establishment",
"180 El Camino Real G-2, Palo Alto","Wine Bar, Steakhouse","13025, 13383",Menlo Park,,1451,4a7b9270f964a52072eb1fe3,"{'tuesday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'monday': '4:00\u2009–\u200910:00\u202fPM', 'sunday': '4:00\u2009–\u20099:00\u202fPM', 'friday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'saturday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'wednesday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'thursday': '11:00\u202fAM\u2009–\u200910:00\u202fPM'}",ChIJ2VtDOzS7j4ARaKOgGvJXoJ4,,False,2025-07-13 01:14:12.964227+00:00,,,"{'lat': 37.44457, 'lng': -122.1703298}",Fleming’s Prime Steakhouse & Wine Bar,ChIJ2VtDOzS7j4ARaKOgGvJXoJ4,,4,,{},CA,High-end steakhouse chain with aged prime beef & classics such as lobster tails.,,"bar, restaurant, food, point_of_interest, establishment",https://www.flemingssteakhouse.com/Locations/CA/Palo-Alto?y_source=1_MTU1MDMxNTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
"209 Pine Ave, Long Beach, CA 90802, USA","Pub, Restaurant","13065, 13018",Los Angeles,,109,4b764a58f964a520ea462ee3,"{'tuesday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'monday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'sunday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'friday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'saturday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'thursday': '11:00\u202fAM\u2009–\u20092:00\u202fAM'}",ChIJ2aHyuTkx3YAR3fqm2dIGCzY,https://www.instagram.com/shannonsonpine/,False,2025-05-11 23:57:02.665764+00:00,33.76952180000001,-118.1927462,"{'lat': 33.76952180000001, 'lng': -118.1927462}",Shannon's On Pine Irish Pub & Sports Bar,ChIJ2aHyuTkx3YAR3fqm2dIGCzY,,2,4.3,{},CA,"Lively sports bar offering classic pub grub, live music & multiple flat screen TVs for sports fans.","Even if it's packed they will remember your name and make you feel at home. If ""Cheers"" was a reality show... it be this place. Drinks and laughs, All day., Great little Irish dive style bar. Good for watching soccer and other European style sports., Every Tuesday starting at 9 pm, a shot of Jameson and a draught for only $7.","bar, restaurant, point_of_interest, food, establishment",http://shannonssportspub.shannonscorner.com/
"460 S Spring St, Los Angeles, CA 90013, USA",Liquor Store,17076,Los Angeles,,603,4dfbd57cb61c84188eeab4a8,"{'tuesday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'sunday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'wednesday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '12:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJ2dxZZ0rGwoARS61-9g0ntlw,https://instagram.com/buzzwinebeer/,False,2025-05-11 23:49:35.058760+00:00,34.0475743,-118.249297,"{'lat': 34.0475743, 'lng': -118.249297}",BUZZ wine beer bottleshop & bar,ChIJ2dxZZ0rGwoARS61-9g0ntlw,,2,4.3,{},CA,"Stylish late-night shop boasts a unique selection of fine wines & craft beers, plus a tasting bar.","Great selection of wine and craft beer. A quick walk from my accommodations. Also super attractive guys working behind the counter. Super knowledgeable. They gave me a stellar Barbera recommendation., Official Wine curators for PLATE - LA Weekly's 5th Annual Food & Wine Event. This is the BEST place to find rare vintages, natural wines - Over 4000 bottles + over 200 craft brews of specialty beer!, Definitely go for the happy hour half-price flights Sun-Weds. Staff is super friendly and knowledgeable. Nice mix of popular and obscure brews and wines. Open until 2AM! Delivery!","bar, liquor_store, food, point_of_interest, store, establishment",http://buzzwinebeershop.com/
"1697 Pacific Ave, Venice, CA 90291, USA",Hotel,19014,Los Angeles,,351,4adeb2c7f964a520a87621e3,"{'tuesday': '12:00\u2009–\u200910:00\u202fPM', 'monday': '12:00\u2009–\u200910:00\u202fPM', 'sunday': '12:00\u2009–\u200910:00\u202fPM', 'friday': '12:00\u2009–\u200910:00\u202fPM', 'saturday': '12:00\u2009–\u200910:00\u202fPM', 'wednesday': '12:00\u2009–\u200910:00\u202fPM', 'thursday': '12:00\u2009–\u200910:00\u202fPM'}",ChIJ2y1Dpbm6woARwhg7smrwT7M,https://www.instagram.com/highrooftopvenice/,False,2025-05-11 23:42:10.778951+00:00,33.9869575,-118.472496,"{'lat': 33.9869575, 'lng': -118.472496}",High Rooftop Lounge,ChIJ2y1Dpbm6woARwhg7smrwT7M,,3,4.2,{},CA,"High-style, open-air deck with DJs day & night, specialty cocktails, light bites & boardwalk views.","A fun rooftop lounge with fabulous views of the coastline, mountains and city. Great place to have a drink year-round, day or night. Heat lamps and blankets at night, sunscreen and shades for the day!, Sensational rooftop bar. Go at sunset, even if there are crowds. You’ll catch some amazing views of the coastline., The sunset views are amazing from just about any place you sit. The drinks are very pricey but I don't think you can expect to come to a venue this nice and not expect to pay a little more.","night_club, bar, point_of_interest, establishment",https://www.hotelerwin.com/food-drink/high-rooftop-lounge/
"2536 Lincoln Blvd, Venice, CA 90291, USA","Beer Bar, Cocktail Bar, Wine Bar","13009, 13025, 13006",Los Angeles,,0,56ff47c3498e687012ac39e0,"{'tuesday': '7:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': '7:00\u202fPM\u2009–\u20092:00\u202fAM', 'sunday': '7:00\u202fPM\u2009–\u20092:00\u202fAM', 'friday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '7:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '7:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJ30rDLIy6woARDkUVHLx5vmY,,False,2025-05-12 00:42:07.738122+00:00,33.99157270000001,-118.4484005,"{'lat': 33.991502, 'lng': -118.4484815}",The Lincoln,ChIJ30rDLIy6woARDkUVHLx5vmY,,2,4.3,{},CA,Classic cocktails & other drinks in an industrial-chic bar with a Model T Roadster & auto books.,"Fantastic cocktails, big outdoor area, prone to getting dancey on a Friday or Saturday night depending on the DJ quality. Kind of obnoxious Bungalow-type crowd, but they're there to have fun., Super spacious, industrial-contemporary bar! Good selection of Music but not too loud, lively ambiance. Great to meet friends, Hip new spot with a fresh scent of lumber.","bar, point_of_interest, establishment",https://www.thelincolnvenice.com/
"5905 Wilshire Blvd, Los Angeles, CA 90036, USA","New American Restaurant, Cocktail Bar","13009, 13314",Los Angeles,,80,4d632faf1a83f04d320c712b,,ChIJ31-ELCO5woAROT7SwF20wgw,https://www.instagram.com/patinarestaurantgroup/,False,2025-05-11 23:45:17.548836+00:00,34.06364929999999,-118.3589586,"{'lat': 34.06364929999999, 'lng': -118.3589586}",Ray's and Stark Bar,ChIJ31-ELCO5woAROT7SwF20wgw,,2,3.9,{},CA,Mediterranean fine dining & handcrafted drinks with a modern outdoor patio on LACMA's premises.,"This restaurant-bar gets everything right: Mediterranean bites from chef Kris Morningside, great cocktails like the Far (east) Manhattan, and outdoor seating next to LACMA's street light installation., This renowned restaurant-bar gets everything right: refined Mediterranean bites, great cocktails (you'll have the ""Far (east) Manhattan,"" made with masala-infused rye and amaro), and outdoor seating., I used to recommend cocktails here. Who doesn't love getting slightly tipsy and  wandering through modern art? However, they've revamped the cocktail menu to be much shorter, with cheap spirits at $15","bar, restaurant, food, point_of_interest, establishment",https://www.patinagroup.com/rays-and-stark-bar
"1 West Wy, Los Angeles, CA 90045, USA",Airport Lounge,19035,Los Angeles,,1293,56b7c419498e79d326012a7f,"{'tuesday': '4:30\u202fAM\u2009–\u20091:00\u202fAM', 'monday': '4:30\u202fAM\u2009–\u20091:00\u202fAM', 'sunday': '6:00\u202fAM\u2009–\u20091:00\u202fAM', 'friday': '4:30\u202fAM\u2009–\u20091:00\u202fAM', 'saturday': '4:30\u202fAM\u2009–\u20091:00\u202fAM', 'wednesday': '4:30\u202fAM\u2009–\u20091:00\u202fAM', 'thursday': '4:30\u202fAM\u2009–\u20091:00\u202fAM'}",ChIJ35NDXCaxwoARNie4VjhOEAE,,False,2025-05-11 23:55:13.713251+00:00,33.9415753,-118.4070674,"{'lat': 33.9415753, 'lng': -118.4070674}",American Airlines Flagship Lounge,ChIJ35NDXCaxwoARNie4VjhOEAE,,2,4.5,{},CA,A Airport Lounge in downtown LA.,"I must admit this was a nice lounge. Well done AA., The self serve wine beer and cocktails are not bad. Flagship dining is the way to go., Love the ginger beer and custom pho here","night_club, bar, point_of_interest, establishment",https://www.aa.com/i18n/travel-info/clubs/flagship-lounge.jsp
"6681 Hollywood Blvd, Los Angeles, CA 90028, USA","Sports Bar, American Restaurant","13068, 13022",Los Angeles,,2125,50a570d2e4b08b4ad111b656,"{'tuesday': '11:30\u202fAM\u2009–\u20092:00\u202fAM', 'monday': '11:30\u202fAM\u2009–\u20092:00\u202fAM', 'sunday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'friday': '11:30\u202fAM\u2009–\u20092:00\u202fAM', 'saturday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '11:30\u202fAM\u2009–\u20092:00\u202fAM', 'thursday': '11:30\u202fAM\u2009–\u20092:00\u202fAM'}",ChIJ3Q9JXSO_woAReezT4Rsv6qo,https://www.instagram.com/eatatdogandduck/,False,2025-05-11 23:46:29.417637+00:00,34.101728,-118.3358682,"{'lat': 34.101728, 'lng': -118.3358682}",Jameson's Irish Pub,ChIJ3Q9JXSO_woAReezT4Rsv6qo,,2,4.3,{},CA,"Irish bar featuring basic pub grub, sports on TV & tight-shirted waitresses, plus sidewalk seats.","Fish & Chips are delicious. As well as the onion rings. Wings are great. cheese sandwich is also pretty good. Can't go wrong with the burgers and they have a prime rib special that deserves attention, Great food and prices are a rare combination on Hollywood blvd, but they've got it.... (Not the sliders) the prime rib in almost any form on the menu is great and we paid less than $30 for two of us., The Reuben is simple and amazing. Onion rings are brilliant. The Guinness is Guinness. Brother was very happy with the burger, and the girls really enjoyed the prime rib sliders. Also, great service!","bar, restaurant, food, point_of_interest, establishment",http://www.jamesonsirishpub.com/
"32 E Colorado Blvd, Pasadena, CA 91105, USA",Dance Studio,18025,Los Angeles,,622,4b738a14f964a52039b32de3,"{'tuesday': '12:00\u2009–\u20098:00\u202fPM', 'monday': '12:00\u2009–\u20098:00\u202fPM', 'sunday': '11:00\u202fAM\u2009–\u20097:00\u202fPM', 'friday': '12:00\u2009–\u20099:00\u202fPM', 'saturday': '11:00\u202fAM\u2009–\u20099:00\u202fPM', 'wednesday': '12:00\u2009–\u20099:00\u202fPM', 'thursday': '12:00\u2009–\u20099:00\u202fPM'}",ChIJ3VdNrnHDwoAR_JddD2xOfOQ,https://www.instagram.com/weolivepasadena/,False,2025-05-11 23:58:24.070858+00:00,34.1455981,-118.1497258,"{'lat': 34.1455981, 'lng': -118.1497258}",We Olive Wine Bar & Marketplace,ChIJ3VdNrnHDwoAR_JddD2xOfOQ,,2,4.7,{},CA,"Retail chain offering artisan olive oils, balsamic vinegars & tapenades, plus tastings.","Classic style, modern function - love it. Cute touches all over the studio, including an old-fashioned stopwatch hanging on the white brick wall next to the stall bar, to time your hang! xogwenyth, You need to push yourself harder every time. It's such a great workout and the instructors are all awesome!, Parking at garage on Delacey or Fair Oaks is free for 90min. Street parking is free daily before 11am.","bar, store, restaurant, food, point_of_interest, establishment",http://www.weolive.com/pasadena
"1233 Vine St, Los Angeles, CA 90038, USA",Cocktail Bar,13009,Los Angeles,,1718,505146b9e4b050646b37b1f1,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': 'Closed', 'friday': '7:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '7:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': 'Closed', 'thursday': '7:00\u202fPM\u2009–\u20091:00\u202fAM'}",ChIJ41YenDa_woARL0VZGKz0gjk,http://instagram.com/sassafrassaloon,False,2025-05-11 23:46:24.328546+00:00,34.09353249999999,-118.3268432,"{'lat': 34.09353249999999, 'lng': -118.3268432}",Sassafras Saloon,ChIJ41YenDa_woARL0VZGKz0gjk,,2,4.5,{},CA,Mixology-focused bar & event venue offering a swanky take on the Old West theme for private events.,"Checkout the great cocktails with Diplomático on the Menu: Club Cocktail and the Mai Tai, each with Reserva. Cheers!, Went on a Friday and it was packed but hard no problem grabbing a drink at the bar as the staff was on point. Great cocktails. Great live music., Great bar to see live bands and try new cocktails. The mixologists are inventive with offering different liquors to the classic Moscow mule. Good whiskey selections!","bar, night_club, point_of_interest, establishment",https://www.sassafrassaloon.com/
"617 S Olive St, Los Angeles, CA 90014, USA",Italian Restaurant,13236,Los Angeles,,1106,4aa86a86f964a520325120e3,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': 'Closed', 'friday': '6:30\u2009–\u200911:00\u202fPM', 'saturday': '6:30\u2009–\u200911:00\u202fPM', 'wednesday': 'Closed', 'thursday': 'Closed'}",ChIJ4S8a47THwoARo-6PnNsOvcU,https://www.instagram.com/cicadarestaurant,False,2025-05-11 23:49:10.508130+00:00,34.04779699999999,-118.2547572,"{'lat': 34.04779699999999, 'lng': -118.2547572}",Cicada Restaurant and Lounge,ChIJ4S8a47THwoARo-6PnNsOvcU,,3,4.5,{},CA,"Italian fare gets a Californian twist at this glamorous, art deco supper club with big-band nights.","I had the most amazing nightclubbing experience! It was better than the other clubs in my town. We booked at this club for our special gatherings with my colleagues, and they treated us well., The elegant art deco interior is actually so breathtaking you almost don’t care what’s on the menu, though Cicada does feature the finest in Italian fare & one of the classiest lounges in the city., Truly a high class date spot with impeccable ambience and fantastic drinks. Try the Sazerac with an absinthe rinse!","night_club, bar, restaurant, food, point_of_interest, establishment",http://www.cicadarestaurant.com/
"9355 Culver Blvd, Culver City, CA 90232, USA","Cocktail Bar, Restaurant","13009, 13065",Los Angeles,,362,1abd5bb8862c4b1126abde89,"{'tuesday': '3:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': '3:00\u2009–\u200910:00\u202fPM', 'sunday': '12:00\u2009–\u20098:00\u202fPM', 'friday': '3:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '3:00\u202fPM\u2009–\u200912:00\u202fAM', 'wednesday': '3:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '3:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJ4VoQfy67woAR2Q6k09wasvk,https://www.instagram.com/barbohemien/,False,2025-05-11 23:44:52.172251+00:00,34.0250839,-118.3941056,"{'lat': 34.0250839, 'lng': -118.3941056}",Bar Bohemien,ChIJ4VoQfy67woAR2Q6k09wasvk,,,4.5,{},CA,A Cocktail Bar and Restaurant in downtown LA.,,"bar, point_of_interest, establishment",http://www.barbohemien.com/
"Los Angeles International Airport, 1 World Wy, Los Angeles, CA 90045, USA",Airport Lounge,19035,Los Angeles,,1570,4b039d4bf964a520e54f22e3,,ChIJ4ZFjFumxwoARM3hiPK_B3pM,,False,2025-05-11 23:55:54.983566+00:00,33.9432525,-118.4103775,"{'lat': 33.9432525, 'lng': -118.4103775}",KAL Lounge,ChIJ4ZFjFumxwoARM3hiPK_B3pM,,,2.5,{},CA,A Airport Lounge in downtown LA.,"Absolutely gorgeous, also compared to the LH lounges in Frankfurt. This Star Alliance Lounge is outstanding: New and nice furniture, a great lounge outside (don't miss it). Try the Asia food corner., Awesome lounge! Great food spreads, diverse seating areas, and peace & quiet. I just wish they didn’t announce that my flight was boarding a solid 30+ mins before it actually started..., Good Spacious Lounge with area some nice drinks. Probably the second best lounge after Turkish Airlines Lounge in Istanbul Airport. Turkish is far better though, incomparably better …","night_club, bar, point_of_interest, establishment",
"7384 Melrose Ave, Los Angeles, CA 90046, USA","Hookah Bar, Lounge, American Restaurant","13016, 13012, 13068",Los Angeles,,2313,53cf3d56498ee6bceea3b6db,"{'tuesday': '6:00\u202fPM\u2009–\u20091:00\u202fAM', 'monday': '6:00\u202fPM\u2009–\u20091:00\u202fAM', 'sunday': '6:00\u202fPM\u2009–\u20091:00\u202fAM', 'friday': '6:00\u202fPM\u2009–\u20091:00\u202fAM', 'saturday': '6:00\u202fPM\u2009–\u20091:00\u202fAM', 'wednesday': '6:00\u202fPM\u2009–\u20091:00\u202fAM', 'thursday': '6:00\u202fPM\u2009–\u20091:00\u202fAM'}",ChIJ4Zx7vNS-woARi_aycUAi7qs,,False,2025-05-11 23:45:38.768629+00:00,34.0834604,-118.3509996,"{'lat': 34.0834604, 'lng': -118.3509996}",Glass Hookah Lounge,ChIJ4Zx7vNS-woARi_aycUAi7qs,,,3.9,{},CA,"A Hookah Bar, Lounge, and more in downtown LA.","Good hookah. Good for hangouts and  groups., Classy 👍🏻","night_club, bar, point_of_interest, establishment",http://www.glasshookahlounge.com/
"7534 Verano Way, Huntington Park, CA 90255, USA",,,Los Angeles,,2978,,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '6:00\u202fAM\u2009–\u20092:00\u202fAM', 'friday': '6:00\u202fAM\u2009–\u20092:00\u202fAM', 'saturday': '6:00\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': 'Closed', 'thursday': 'Closed'}",ChIJ4_gpQ87JwoAR83wfRGFpz04,,,,33.9711335,-118.231928,"{'lat': 33.9711335, 'lng': -118.231928}",Suave Cocktail,ChIJ4_gpQ87JwoAR83wfRGFpz04,,,,,CA,,,"bar, point_of_interest, establishment",
